x,y
331,644
350,644
356,644
362,644
369,644
375,644
381,644
388,644
396,644
402,644
408,644
440,644
447,644
453,644
459,644
465,644
471,644
478,644
484,644
490,644
496,644
503,644
509,644
515,644
521,644
528,644
534,644
540,644
546,644
553,644
559,644
565,644
571,644
578,644
584,644
590,644
596,644
602,644
609,644
615,644
621,644
627,644
634,644
640,644
646,644
652,644
659,644
665,644
671,644
677,644
684,644
690,644
696,644
702,644
709,644
715,644
721,644
727,644
734,644
740,644
746,644
752,644
758,644
791,644
797,644
803,644
202,643
209,643
215,643
221,643
227,643
234,643
240,643
246,643
252,643
259,643
265,643
271,643
277,643
284,643
290,643
296,643
302,643
309,643
315,643
321,643
327,643
351,643
358,643
364,643
370,643
376,643
385,643
391,643
409,643
444,643
451,643
457,643
463,643
469,643
476,643
482,643
488,643
494,643
501,643
507,643
513,643
519,643
526,643
532,643
538,643
544,643
550,643
557,643
563,643
569,643
575,643
582,643
588,643
594,643
600,643
607,643
613,643
619,643
625,643
632,643
638,643
644,643
650,643
657,643
663,643
669,643
675,643
681,643
688,643
694,643
700,643
706,643
713,643
719,643
725,643
731,643
738,643
744,643
750,643
756,643
763,643
793,643
799,643
806,643
205,642
211,642
217,642
223,642
230,642
236,642
242,642
248,642
254,642
261,642
267,642
273,642
279,642
286,642
292,642
298,642
304,642
311,642
317,642
323,642
352,642
359,642
365,642
371,642
440,642
447,642
453,642
459,642
465,642
472,642
478,642
484,642
490,642
496,642
503,642
509,642
515,642
521,642
528,642
534,642
540,642
546,642
553,642
559,642
565,642
571,642
578,642
584,642
590,642
596,642
603,642
609,642
615,642
621,642
628,642
634,642
640,642
646,642
652,642
659,642
665,642
671,642
677,642
684,642
690,642
696,642
702,642
709,642
715,642
721,642
727,642
734,642
740,642
746,642
752,642
759,642
787,642
793,642
799,642
805,642
202,641
208,641
214,641
220,641
227,641
233,641
239,641
245,641
252,641
258,641
264,641
270,641
277,641
283,641
289,641
295,641
303,641
309,641
315,641
321,641
363,641
440,641
446,641
452,641
458,641
465,641
471,641
477,641
483,641
490,641
496,641
502,641
508,641
515,641
521,641
527,641
533,641
540,641
546,641
552,641
558,641
565,641
571,641
577,641
583,641
590,641
596,641
602,641
608,641
614,641
621,641
627,641
633,641
639,641
646,641
652,641
658,641
664,641
671,641
677,641
683,641
689,641
696,641
702,641
708,641
714,641
721,641
727,641
733,641
739,641
746,641
752,641
758,641
786,641
792,641
800,641
806,641
819,641
825,641
832,641
205,640
213,640
219,640
226,640
232,640
238,640
244,640
251,640
257,640
263,640
269,640
276,640
282,640
290,640
297,640
319,640
442,640
448,640
454,640
460,640
467,640
487,640
493,640
499,640
506,640
512,640
518,640
524,640
531,640
537,640
543,640
549,640
556,640
562,640
568,640
574,640
581,640
587,640
593,640
599,640
605,640
612,640
618,640
624,640
630,640
637,640
643,640
649,640
655,640
662,640
668,640
674,640
680,640
687,640
693,640
699,640
705,640
712,640
718,640
724,640
730,640
737,640
743,640
749,640
755,640
761,640
790,640
796,640
802,640
808,640
815,640
821,640
827,640
833,640
147,639
153,639
211,639
217,639
224,639
230,639
236,639
242,639
249,639
255,639
261,639
267,639
274,639
280,639
286,639
301,639
307,639
314,639
440,639
448,639
455,639
462,639
468,639
474,639
480,639
487,639
493,639
499,639
505,639
512,639
518,639
524,639
530,639
537,639
543,639
549,639
555,639
561,639
568,639
574,639
580,639
586,639
593,639
599,639
605,639
611,639
618,639
624,639
630,639
636,639
643,639
649,639
655,639
661,639
668,639
674,639
680,639
686,639
693,639
699,639
705,639
711,639
717,639
724,639
730,639
736,639
742,639
749,639
755,639
761,639
786,639
793,639
799,639
805,639
811,639
818,639
824,639
830,639
836,639
147,638
153,638
212,638
220,638
227,638
238,638
249,638
255,638
261,638
268,638
274,638
280,638
287,638
444,638
450,638
457,638
466,638
486,638
492,638
498,638
504,638
511,638
517,638
523,638
529,638
536,638
542,638
548,638
554,638
561,638
567,638
573,638
579,638
585,638
592,638
598,638
604,638
610,638
617,638
623,638
629,638
635,638
648,638
654,638
660,638
666,638
673,638
679,638
685,638
691,638
698,638
704,638
710,638
719,638
727,638
734,638
740,638
746,638
752,638
759,638
785,638
791,638
797,638
804,638
810,638
816,638
822,638
829,638
835,638
142,637
148,637
155,637
212,637
218,637
224,637
231,637
237,637
243,637
249,637
255,637
262,637
268,637
274,637
280,637
443,637
451,637
457,637
463,637
501,637
507,637
514,637
520,637
527,637
533,637
539,637
545,637
552,637
558,637
564,637
570,637
577,637
583,637
589,637
595,637
601,637
608,637
614,637
620,637
626,637
633,637
639,637
645,637
651,637
658,637
664,637
670,637
676,637
683,637
689,637
695,637
701,637
708,637
714,637
720,637
727,637
735,637
741,637
747,637
753,637
759,637
787,637
793,637
799,637
805,637
812,637
818,637
824,637
830,637
912,637
918,637
137,636
143,636
150,636
156,636
175,636
181,636
221,636
227,636
248,636
254,636
260,636
267,636
273,636
500,636
511,636
519,636
525,636
531,636
537,636
544,636
550,636
556,636
562,636
569,636
575,636
581,636
587,636
594,636
600,636
606,636
612,636
619,636
625,636
634,636
640,636
650,636
658,636
664,636
670,636
676,636
683,636
689,636
695,636
703,636
710,636
729,636
735,636
741,636
748,636
754,636
782,636
788,636
795,636
801,636
807,636
813,636
820,636
826,636
832,636
910,636
916,636
923,636
130,635
137,635
143,635
150,635
156,635
171,635
178,635
220,635
253,635
259,635
265,635
272,635
278,635
508,635
514,635
521,635
527,635
533,635
539,635
546,635
552,635
558,635
564,635
570,635
577,635
583,635
589,635
595,635
602,635
608,635
614,635
620,635
627,635
633,635
652,635
658,635
665,635
671,635
677,635
683,635
690,635
696,635
702,635
708,635
732,635
785,635
791,635
797,635
803,635
810,635
816,635
822,635
828,635
835,635
911,635
917,635
923,635
112,634
118,634
127,634
133,634
140,634
146,634
152,634
158,634
171,634
177,634
183,634
254,634
260,634
342,634
348,634
526,634
534,634
541,634
547,634
553,634
560,634
567,634
574,634
580,634
586,634
593,634
599,634
605,634
611,634
618,634
628,634
654,634
662,634
669,634
675,634
681,634
691,634
697,634
705,634
781,634
788,634
794,634
802,634
815,634
821,634
827,634
873,634
879,634
908,634
914,634
921,634
927,634
111,633
117,633
124,633
130,633
136,633
142,633
149,633
155,633
161,633
169,633
175,633
182,633
188,633
346,633
383,633
390,633
396,633
402,633
408,633
530,633
536,633
542,633
548,633
555,633
561,633
567,633
586,633
593,633
599,633
605,633
611,633
617,633
624,633
656,633
662,633
668,633
675,633
681,633
687,633
693,633
788,633
794,633
800,633
806,633
813,633
819,633
825,633
831,633
874,633
881,633
893,633
899,633
908,633
914,633
920,633
926,633
110,632
117,632
123,632
129,632
135,632
142,632
148,632
154,632
160,632
167,632
173,632
179,632
185,632
338,632
344,632
350,632
383,632
390,632
396,632
402,632
408,632
463,632
469,632
475,632
481,632
539,632
546,632
561,632
592,632
598,632
605,632
611,632
617,632
660,632
672,632
783,632
789,632
795,632
821,632
827,632
871,632
877,632
884,632
890,632
896,632
902,632
909,632
915,632
921,632
927,632
111,631
118,631
124,631
130,631
136,631
143,631
149,631
155,631
161,631
168,631
174,631
180,631
186,631
335,631
341,631
347,631
377,631
384,631
390,631
396,631
402,631
408,631
427,631
433,631
456,631
464,631
474,631
495,631
539,631
595,631
602,631
608,631
614,631
664,631
671,631
825,631
850,631
856,631
871,631
877,631
883,631
890,631
897,631
903,631
909,631
915,631
921,631
106,630
112,630
118,630
124,630
131,630
137,630
143,630
149,630
156,630
162,630
168,630
174,630
181,630
187,630
193,630
338,630
345,630
351,630
357,630
367,630
378,630
384,630
390,630
396,630
402,630
409,630
415,630
421,630
427,630
434,630
442,630
448,630
454,630
461,630
467,630
473,630
479,630
492,630
498,630
597,630
603,630
616,630
847,630
853,630
859,630
866,630
872,630
878,630
884,630
890,630
897,630
903,630
909,630
915,630
922,630
108,629
114,629
120,629
127,629
133,629
139,629
145,629
152,629
158,629
164,629
170,629
177,629
183,629
189,629
332,629
340,629
347,629
353,629
359,629
366,629
373,629
380,629
386,629
392,629
399,629
405,629
411,629
421,629
429,629
435,629
441,629
454,629
461,629
467,629
473,629
479,629
486,629
492,629
499,629
600,629
606,629
613,629
847,629
853,629
859,629
867,629
873,629
879,629
885,629
892,629
898,629
904,629
910,629
917,629
923,629
111,628
117,628
124,628
130,628
136,628
142,628
149,628
155,628
161,628
167,628
173,628
180,628
186,628
192,628
328,628
335,628
341,628
347,628
353,628
360,628
366,628
372,628
378,628
385,628
391,628
397,628
403,628
410,628
416,628
423,628
429,628
436,628
442,628
448,628
454,628
460,628
467,628
473,628
479,628
485,628
492,628
498,628
504,628
843,628
850,628
856,628
862,628
868,628
875,628
881,628
887,628
893,628
900,628
906,628
912,628
918,628
924,628
114,627
120,627
126,627
132,627
139,627
145,627
151,627
157,627
164,627
170,627
176,627
182,627
189,627
195,627
201,627
327,627
335,627
341,627
347,627
353,627
360,627
366,627
372,627
378,627
384,627
391,627
397,627
403,627
409,627
416,627
422,627
428,627
434,627
441,627
447,627
453,627
459,627
466,627
472,627
478,627
484,627
491,627
497,627
503,627
509,627
846,627
852,627
858,627
864,627
870,627
877,627
883,627
889,627
895,627
902,627
908,627
914,627
920,627
112,626
118,626
124,626
130,626
137,626
143,626
149,626
155,626
162,626
168,626
174,626
180,626
187,626
193,626
199,626
205,626
307,626
322,626
328,626
334,626
340,626
347,626
353,626
359,626
365,626
372,626
378,626
384,626
390,626
397,626
403,626
409,626
415,626
422,626
428,626
434,626
440,626
446,626
453,626
459,626
465,626
471,626
478,626
484,626
490,626
496,626
503,626
510,626
836,626
842,626
849,626
855,626
861,626
867,626
874,626
880,626
886,626
892,626
899,626
905,626
911,626
917,626
114,625
121,625
127,625
133,625
139,625
146,625
152,625
158,625
164,625
171,625
177,625
183,625
189,625
196,625
202,625
211,625
241,625
275,625
281,625
287,625
316,625
328,625
334,625
340,625
346,625
352,625
359,625
365,625
371,625
377,625
384,625
390,625
396,625
402,625
409,625
415,625
421,625
427,625
434,625
440,625
446,625
452,625
459,625
465,625
471,625
477,625
484,625
490,625
496,625
502,625
508,625
710,625
716,625
724,625
806,625
832,625
840,625
846,625
852,625
859,625
865,625
871,625
877,625
884,625
890,625
896,625
902,625
909,625
915,625
921,625
139,624
145,624
152,624
158,624
164,624
170,624
177,624
183,624
189,624
195,624
202,624
208,624
231,624
237,624
271,624
277,624
283,624
305,624
312,624
318,624
324,624
330,624
337,624
343,624
349,624
355,624
361,624
368,624
374,624
380,624
386,624
393,624
399,624
405,624
411,624
418,624
424,624
430,624
436,624
443,624
449,624
455,624
461,624
468,624
474,624
480,624
486,624
493,624
499,624
505,624
511,624
707,624
714,624
720,624
727,624
803,624
811,624
834,624
840,624
846,624
853,624
859,624
865,624
871,624
878,624
884,624
890,624
896,624
903,624
909,624
915,624
115,623
122,623
128,623
134,623
140,623
146,623
153,623
159,623
165,623
171,623
178,623
184,623
190,623
196,623
203,623
209,623
215,623
223,623
230,623
236,623
242,623
266,623
273,623
279,623
285,623
291,623
306,623
313,623
319,623
325,623
331,623
338,623
344,623
350,623
356,623
363,623
369,623
375,623
381,623
388,623
394,623
400,623
406,623
413,623
419,623
425,623
431,623
438,623
444,623
450,623
456,623
462,623
469,623
475,623
481,623
487,623
494,623
500,623
506,623
512,623
705,623
711,623
717,623
723,623
730,623
736,623
742,623
763,623
770,623
776,623
782,623
788,623
805,623
811,623
827,623
833,623
839,623
846,623
852,623
858,623
864,623
871,623
877,623
883,623
889,623
896,623
902,623
908,623
914,623
53,622
75,622
137,622
144,622
151,622
157,622
163,622
169,622
176,622
182,622
188,622
194,622
200,622
207,622
213,622
219,622
225,622
232,622
238,622
244,622
261,622
268,622
274,622
280,622
286,622
293,622
299,622
306,622
312,622
319,622
325,622
331,622
337,622
343,622
350,622
356,622
362,622
368,622
375,622
381,622
387,622
393,622
400,622
406,622
412,622
418,622
425,622
431,622
437,622
443,622
450,622
456,622
462,622
468,622
475,622
481,622
490,622
501,622
507,622
687,622
693,622
699,622
705,622
712,622
718,622
724,622
730,622
737,622
743,622
754,622
760,622
767,622
773,622
779,622
785,622
792,622
803,622
809,622
826,622
833,622
839,622
845,622
851,622
857,622
864,622
870,622
876,622
882,622
889,622
895,622
901,622
907,622
914,622
44,621
50,621
56,621
69,621
75,621
81,621
144,621
151,621
157,621
163,621
169,621
176,621
182,621
188,621
194,621
200,621
207,621
213,621
219,621
225,621
232,621
238,621
244,621
253,621
261,621
267,621
273,621
279,621
286,621
292,621
298,621
305,621
312,621
318,621
324,621
330,621
336,621
343,621
349,621
355,621
361,621
368,621
374,621
380,621
386,621
393,621
399,621
405,621
411,621
418,621
424,621
430,621
436,621
443,621
449,621
455,621
461,621
468,621
474,621
480,621
486,621
492,621
499,621
506,621
512,621
686,621
695,621
701,621
707,621
713,621
720,621
726,621
732,621
738,621
746,621
752,621
760,621
766,621
773,621
779,621
785,621
791,621
798,621
804,621
810,621
825,621
831,621
838,621
844,621
850,621
856,621
863,621
869,621
875,621
881,621
888,621
894,621
900,621
906,621
913,621
41,620
47,620
53,620
60,620
66,620
72,620
78,620
141,620
147,620
153,620
160,620
166,620
173,620
179,620
185,620
191,620
198,620
204,620
210,620
216,620
223,620
229,620
235,620
241,620
248,620
254,620
260,620
266,620
273,620
279,620
285,620
291,620
297,620
304,620
310,620
316,620
322,620
329,620
335,620
341,620
347,620
354,620
360,620
366,620
372,620
379,620
385,620
391,620
397,620
404,620
410,620
416,620
422,620
429,620
435,620
441,620
447,620
453,620
460,620
466,620
472,620
479,620
497,620
503,620
509,620
530,620
687,620
693,620
699,620
705,620
712,620
718,620
724,620
730,620
737,620
743,620
749,620
755,620
762,620
768,620
774,620
780,620
786,620
793,620
799,620
805,620
811,620
831,620
837,620
843,620
849,620
856,620
862,620
868,620
876,620
883,620
889,620
895,620
901,620
908,620
914,620
42,619
48,619
55,619
61,619
67,619
73,619
79,619
86,619
144,619
150,619
156,619
163,619
169,619
175,619
181,619
188,619
194,619
200,619
206,619
213,619
219,619
225,619
231,619
238,619
244,619
250,619
257,619
263,619
270,619
276,619
282,619
288,619
295,619
301,619
307,619
313,619
320,619
326,619
332,619
338,619
345,619
351,619
357,619
363,619
370,619
376,619
382,619
388,619
395,619
401,619
407,619
413,619
419,619
426,619
432,619
438,619
444,619
451,619
457,619
464,619
470,619
523,619
531,619
684,619
690,619
697,619
703,619
709,619
715,619
722,619
728,619
734,619
740,619
747,619
753,619
759,619
765,619
771,619
778,619
784,619
790,619
796,619
803,619
809,619
829,619
835,619
842,619
848,619
854,619
860,619
867,619
873,619
884,619
890,619
897,619
903,619
909,619
33,618
40,618
46,618
52,618
58,618
64,618
71,618
77,618
83,618
89,618
96,618
144,618
150,618
163,618
175,618
181,618
187,618
193,618
201,618
207,618
213,618
219,618
226,618
232,618
238,618
244,618
250,618
257,618
263,618
269,618
275,618
282,618
288,618
294,618
300,618
307,618
313,618
319,618
325,618
332,618
338,618
344,618
350,618
357,618
365,618
373,618
379,618
386,618
392,618
399,618
411,618
417,618
424,618
430,618
436,618
442,618
449,618
455,618
462,618
470,618
525,618
531,618
682,618
688,618
695,618
701,618
707,618
713,618
720,618
726,618
732,618
738,618
745,618
751,618
757,618
763,618
769,618
776,618
782,618
788,618
794,618
801,618
807,618
813,618
836,618
845,618
851,618
857,618
865,618
883,618
889,618
895,618
901,618
908,618
21,617
27,617
33,617
41,617
47,617
53,617
59,617
65,617
72,617
78,617
84,617
90,617
97,617
144,617
150,617
201,617
208,617
214,617
220,617
226,617
233,617
239,617
245,617
251,617
258,617
264,617
270,617
276,617
282,617
289,617
295,617
301,617
307,617
314,617
320,617
326,617
332,617
339,617
345,617
351,617
358,617
365,617
371,617
377,617
383,617
390,617
415,617
421,617
427,617
434,617
440,617
446,617
452,617
458,617
521,617
527,617
533,617
569,617
591,617
686,617
692,617
698,617
705,617
711,617
717,617
723,617
730,617
736,617
742,617
748,617
755,617
761,617
767,617
773,617
780,617
786,617
792,617
798,617
804,617
811,617
857,617
863,617
889,617
896,617
902,617
908,617
20,616
27,616
33,616
39,616
45,616
52,616
58,616
64,616
70,616
77,616
83,616
89,616
95,616
102,616
206,616
212,616
218,616
224,616
231,616
237,616
243,616
249,616
256,616
262,616
268,616
274,616
281,616
287,616
293,616
299,616
306,616
312,616
318,616
324,616
331,616
337,616
343,616
349,616
355,616
373,616
381,616
387,616
425,616
432,616
441,616
447,616
453,616
522,616
528,616
534,616
564,616
571,616
587,616
593,616
685,616
693,616
699,616
705,616
711,616
718,616
724,616
730,616
736,616
742,616
749,616
755,616
761,616
767,616
774,616
780,616
786,616
792,616
799,616
805,616
811,616
887,616
894,616
905,616
20,615
26,615
33,615
39,615
45,615
51,615
58,615
64,615
70,615
76,615
82,615
89,615
95,615
101,615
204,615
211,615
217,615
223,615
229,615
236,615
242,615
248,615
254,615
261,615
267,615
273,615
279,615
286,615
292,615
298,615
304,615
311,615
317,615
323,615
329,615
335,615
342,615
348,615
354,615
379,615
437,615
443,615
449,615
518,615
525,615
531,615
537,615
569,615
577,615
583,615
590,615
597,615
691,615
697,615
703,615
709,615
715,615
722,615
728,615
734,615
740,615
747,615
753,615
759,615
765,615
772,615
778,615
784,615
790,615
797,615
803,615
809,615
815,615
894,615
900,615
906,615
19,614
26,614
32,614
38,614
44,614
50,614
57,614
63,614
69,614
75,614
82,614
88,614
94,614
100,614
201,614
207,614
213,614
219,614
226,614
232,614
238,614
244,614
251,614
257,614
263,614
269,614
276,614
282,614
288,614
294,614
300,614
307,614
313,614
319,614
325,614
332,614
338,614
344,614
350,614
444,614
450,614
519,614
525,614
532,614
538,614
562,614
568,614
575,614
581,614
587,614
593,614
600,614
609,614
615,614
691,614
697,614
704,614
710,614
717,614
723,614
730,614
736,614
742,614
749,614
756,614
762,614
768,614
774,614
781,614
787,614
793,614
799,614
806,614
812,614
18,613
24,613
30,613
37,613
43,613
49,613
55,613
62,613
68,613
74,613
80,613
87,613
93,613
99,613
105,613
203,613
209,613
215,613
221,613
228,613
234,613
240,613
246,613
253,613
259,613
265,613
271,613
277,613
284,613
290,613
296,613
302,613
309,613
315,613
321,613
327,613
334,613
340,613
346,613
446,613
520,613
526,613
532,613
538,613
559,613
567,613
573,613
580,613
588,613
594,613
601,613
612,613
636,613
643,613
690,613
696,613
702,613
717,613
723,613
729,613
735,613
742,613
748,613
754,613
760,613
767,613
773,613
779,613
785,613
792,613
798,613
804,613
810,613
817,613
21,612
27,612
33,612
39,612
46,612
52,612
58,612
64,612
71,612
77,612
83,612
89,612
96,612
102,612
108,612
196,612
203,612
209,612
215,612
221,612
228,612
234,612
240,612
246,612
252,612
259,612
265,612
271,612
277,612
284,612
290,612
296,612
302,612
309,612
315,612
321,612
327,612
334,612
340,612
511,612
517,612
524,612
530,612
536,612
542,612
558,612
564,612
570,612
576,612
582,612
589,612
595,612
602,612
608,612
615,612
631,612
637,612
643,612
650,612
692,612
698,612
717,612
724,612
732,612
738,612
749,612
757,612
763,612
769,612
775,612
782,612
788,612
794,612
800,612
807,612
814,612
20,611
26,611
32,611
39,611
45,611
51,611
57,611
64,611
70,611
76,611
82,611
89,611
95,611
101,611
107,611
194,611
200,611
206,611
212,611
219,611
225,611
231,611
237,611
243,611
250,611
256,611
262,611
268,611
275,611
281,611
287,611
293,611
300,611
306,611
312,611
318,611
325,611
331,611
337,611
487,611
494,611
509,611
516,611
522,611
528,611
535,611
541,611
549,611
555,611
563,611
569,611
575,611
581,611
588,611
594,611
600,611
606,611
613,611
619,611
628,611
637,611
644,611
656,611
724,611
730,611
737,611
754,611
760,611
766,611
772,611
779,611
785,611
791,611
797,611
804,611
810,611
17,610
23,610
30,610
36,610
42,610
48,610
55,610
61,610
67,610
73,610
80,610
86,610
92,610
98,610
105,610
111,610
189,610
195,610
201,610
208,610
214,610
220,610
226,610
233,610
239,610
245,610
251,610
258,610
264,610
270,610
276,610
283,610
289,610
295,610
301,610
308,610
314,610
320,610
326,610
333,610
339,610
489,610
495,610
504,610
512,610
518,610
524,610
530,610
537,610
543,610
550,610
556,610
563,610
569,610
575,610
581,610
588,610
594,610
600,610
606,610
613,610
619,610
625,610
631,610
637,610
644,610
650,610
656,610
662,610
760,610
766,610
772,610
778,610
801,610
15,609
21,609
27,609
34,609
40,609
46,609
52,609
59,609
65,609
71,609
77,609
84,609
90,609
96,609
102,609
108,609
116,609
185,609
194,609
200,609
207,609
213,609
219,609
225,609
232,609
238,609
244,609
255,609
262,609
268,609
274,609
280,609
287,609
293,609
302,609
312,609
329,609
486,609
492,609
502,609
508,609
515,609
521,609
527,609
533,609
540,609
546,609
553,609
559,609
566,609
572,609
578,609
584,609
591,609
597,609
603,609
609,609
616,609
622,609
632,609
638,609
645,609
651,609
657,609
666,609
675,609
774,609
780,609
21,608
27,608
34,608
40,608
46,608
52,608
59,608
65,608
71,608
77,608
84,608
90,608
96,608
102,608
109,608
115,608
166,608
187,608
193,608
200,608
206,608
212,608
218,608
228,608
234,608
247,608
264,608
274,608
280,608
286,608
323,608
485,608
491,608
497,608
503,608
510,608
516,608
522,608
528,608
535,608
541,608
547,608
553,608
559,608
566,608
572,608
578,608
584,608
591,608
597,608
603,608
609,608
616,608
622,608
628,608
634,608
641,608
647,608
653,608
659,608
671,608
772,608
778,608
20,607
27,607
33,607
39,607
45,607
51,607
58,607
64,607
70,607
76,607
83,607
89,607
95,607
101,607
108,607
114,607
120,607
154,607
161,607
167,607
173,607
179,607
186,607
192,607
198,607
204,607
211,607
217,607
223,607
234,607
240,607
262,607
268,607
324,607
330,607
463,607
469,607
482,607
488,607
495,607
501,607
507,607
513,607
520,607
526,607
532,607
538,607
545,607
551,607
557,607
563,607
569,607
576,607
582,607
588,607
594,607
601,607
607,607
613,607
619,607
626,607
632,607
638,607
644,607
651,607
657,607
663,607
669,607
676,607
848,607
854,607
860,607
868,607
20,606
27,606
33,606
39,606
46,606
52,606
58,606
64,606
71,606
77,606
83,606
90,606
97,606
103,606
109,606
115,606
122,606
150,606
156,606
162,606
169,606
175,606
181,606
187,606
194,606
200,606
207,606
216,606
224,606
269,606
400,606
406,606
412,606
465,606
471,606
477,606
483,606
490,606
496,606
502,606
508,606
515,606
521,606
527,606
533,606
540,606
546,606
552,606
558,606
565,606
571,606
577,606
583,606
589,606
596,606
602,606
608,606
614,606
621,606
627,606
633,606
639,606
646,606
652,606
658,606
664,606
671,606
677,606
709,606
850,606
857,606
863,606
869,606
875,606
887,606
28,605
34,605
40,605
46,605
53,605
59,605
65,605
71,605
78,605
84,605
90,605
96,605
103,605
109,605
115,605
121,605
128,605
144,605
150,605
156,605
163,605
169,605
175,605
181,605
187,605
194,605
200,605
206,605
215,605
263,605
358,605
364,605
396,605
403,605
409,605
416,605
465,605
477,605
483,605
489,605
495,605
502,605
508,605
514,605
520,605
527,605
533,605
539,605
545,605
551,605
558,605
564,605
570,605
576,605
583,605
589,605
595,605
601,605
608,605
614,605
620,605
626,605
633,605
639,605
645,605
651,605
658,605
664,605
670,605
676,605
705,605
711,605
850,605
856,605
862,605
869,605
875,605
881,605
887,605
28,604
34,604
40,604
46,604
53,604
59,604
65,604
72,604
81,604
91,604
97,604
103,604
110,604
116,604
122,604
128,604
134,604
141,604
147,604
153,604
159,604
166,604
172,604
178,604
185,604
192,604
198,604
204,604
356,604
363,604
369,604
388,604
394,604
401,604
407,604
413,604
460,604
467,604
473,604
479,604
485,604
491,604
498,604
504,604
510,604
516,604
523,604
529,604
535,604
541,604
548,604
554,604
560,604
566,604
573,604
579,604
585,604
591,604
598,604
604,604
610,604
616,604
623,604
629,604
635,604
641,604
647,604
654,604
660,604
666,604
672,604
679,604
685,604
702,604
708,604
779,604
785,604
843,604
849,604
856,604
862,604
868,604
874,604
881,604
887,604
893,604
50,603
69,603
75,603
96,603
102,603
108,603
115,603
121,603
127,603
133,603
144,603
150,603
156,603
162,603
169,603
175,603
181,603
187,603
198,603
357,603
363,603
369,603
383,603
391,603
397,603
403,603
409,603
416,603
423,603
458,603
464,603
471,603
477,603
483,603
489,603
496,603
502,603
508,603
514,603
521,603
527,603
533,603
539,603
546,603
552,603
558,603
564,603
571,603
577,603
583,603
589,603
595,603
602,603
608,603
614,603
620,603
627,603
633,603
639,603
645,603
652,603
658,603
664,603
670,603
677,603
683,603
689,603
695,603
702,603
709,603
715,603
742,603
782,603
790,603
818,603
825,603
844,603
851,603
857,603
863,603
869,603
876,603
882,603
888,603
894,603
78,602
111,602
117,602
124,602
131,602
137,602
145,602
151,602
158,602
164,602
170,602
176,602
183,602
341,602
351,602
357,602
363,602
370,602
376,602
382,602
388,602
395,602
401,602
407,602
413,602
420,602
426,602
458,602
464,602
471,602
477,602
483,602
489,602
496,602
502,602
508,602
514,602
520,602
527,602
533,602
539,602
545,602
552,602
558,602
564,602
570,602
577,602
583,602
589,602
595,602
602,602
608,602
614,602
620,602
627,602
633,602
639,602
645,602
652,602
658,602
664,602
670,602
676,602
683,602
689,602
695,602
701,602
708,602
714,602
724,602
730,602
737,602
743,602
773,602
779,602
786,602
792,602
798,602
804,602
811,602
817,602
823,602
830,602
845,602
851,602
857,602
863,602
869,602
876,602
882,602
888,602
112,601
119,601
125,601
140,601
146,601
153,601
159,601
165,601
334,601
342,601
350,601
356,601
362,601
369,601
375,601
382,601
388,601
395,601
401,601
407,601
413,601
419,601
426,601
459,601
465,601
471,601
478,601
484,601
490,601
496,601
503,601
509,601
515,601
521,601
528,601
534,601
540,601
546,601
553,601
559,601
565,601
571,601
577,601
584,601
590,601
596,601
602,601
609,601
615,601
621,601
627,601
634,601
640,601
646,601
652,601
659,601
665,601
671,601
677,601
684,601
690,601
696,601
702,601
709,601
715,601
721,601
732,601
739,601
746,601
768,601
774,601
780,601
787,601
795,601
803,601
810,601
817,601
823,601
829,601
836,601
844,601
850,601
856,601
862,601
869,601
875,601
881,601
887,601
141,600
148,600
156,600
162,600
333,600
340,600
346,600
352,600
358,600
365,600
371,600
377,600
383,600
390,600
396,600
402,600
408,600
415,600
421,600
427,600
456,600
463,600
469,600
475,600
481,600
488,600
494,600
500,600
506,600
512,600
519,600
525,600
531,600
537,600
544,600
550,600
556,600
562,600
569,600
575,600
581,600
587,600
594,600
600,600
606,600
612,600
619,600
625,600
631,600
637,600
643,600
650,600
656,600
662,600
668,600
675,600
681,600
687,600
693,600
700,600
706,600
712,600
718,600
725,600
731,600
737,600
743,600
750,600
756,600
762,600
768,600
775,600
781,600
787,600
793,600
799,600
806,600
812,600
818,600
824,600
831,600
837,600
843,600
849,600
856,600
862,600
868,600
874,600
881,600
887,600
143,599
149,599
156,599
332,599
338,599
344,599
351,599
357,599
363,599
369,599
375,599
382,599
388,599
394,599
400,599
407,599
413,599
419,599
425,599
449,599
455,599
461,599
467,599
474,599
480,599
486,599
492,599
499,599
505,599
511,599
517,599
524,599
530,599
536,599
542,599
548,599
555,599
561,599
567,599
573,599
580,599
586,599
592,599
598,599
605,599
611,599
617,599
623,599
630,599
636,599
642,599
648,599
655,599
661,599
667,599
673,599
679,599
686,599
692,599
698,599
704,599
711,599
717,599
723,599
729,599
736,599
742,599
748,599
756,599
764,599
770,599
776,599
782,599
789,599
795,599
801,599
807,599
814,599
820,599
826,599
832,599
838,599
845,599
851,599
857,599
863,599
870,599
876,599
882,599
888,599
246,598
293,598
332,598
338,598
345,598
351,598
357,598
363,598
370,598
376,598
382,598
388,598
395,598
401,598
407,598
413,598
419,598
427,598
449,598
455,598
461,598
468,598
474,598
480,598
486,598
493,598
499,598
505,598
511,598
518,598
524,598
530,598
536,598
543,598
549,598
555,598
561,598
568,598
574,598
580,598
586,598
592,598
601,598
607,598
613,598
619,598
626,598
632,598
638,598
644,598
651,598
657,598
663,598
669,598
676,598
682,598
688,598
694,598
701,598
707,598
713,598
719,598
725,598
732,598
738,598
744,598
750,598
757,598
